x23,x25,x4,x5,x13,x15,x30,x17,x18,x24,x27,x28,x29,x40,y
-0.982123919,0.449166068,1.24687879,1.219910172,0,0,0,0,-0.340244541,0.379366605,0,0,0,-0.83398308,0
2.008445701,1.409323567,-1.725155356,-1.750818498,0,0,0,0,0.88023016,1.294407051,0,0,1,-0.570648129,0
0.965571379,0.293858062,-1.725155356,-1.750818498,0,0,1,0,-0.449590806,-0.092692896,0,0,0,-0.833086242,1
0.933915835,0.765112692,-0.12659977,-0.16796902,0,0,0,0,-0.131664058,-0.067483069,0,0,0,-0.574746803,1
-0.982123919,-0.770399187,-1.725155356,-1.750818498,0,0,0,0,1.787141152,-0.504576618,1,0,0,0.7722652,1
0.688585366,0.219040485,-1.725155356,-1.750818498,0,0,1,0,1.787141152,-0.273320018,0,0,0,-0.712817779,1
-0.982123919,0.544361003,-1.725155356,-1.750818498,0,0,0,0,0.88023016,0.269966104,0,1,0,-0.924863866,1
-0.982123919,-0.411645608,0.011983444,-0.27770392,0,0,0,0,1.332367429,0.077700238,1,0,0,-0.924858034,1
-0.982123919,-1.752314339,0.262911185,0.490103997,0,0,0,0,1.610877287,-0.876840788,0,0,0,-1.053727121,1
-0.982123919,0.474822792,-1.725155356,-1.750818498,0,0,0,0,1.186708929,1.090731096,0,0,1,0.955356215,0
-0.982123919,-1.902860407,-0.267251727,-0.155158595,0,0,0,0,0.049203805,0.39620467,0,0,0,0.94994042,1
1.023606544,0.642046021,1.100306773,0.659540451,0,0,0,0,-0.863048726,-0.067483069,1,0,0,-0.572956152,1
0.336857096,-0.15571654,-0.054049676,0.101565439,0,0,0,0,0.718178762,-0.437369774,1,0,0,-0.924760661,1
-0.982123919,-0.239234841,0.011983444,0.181861078,0,0,0,0,0.20510513,-0.333302001,0,0,0,-0.998522256,1
-0.982123919,-0.009565889,-1.725155356,-1.750818498,0,0,0,0,0.88023016,0.205557255,0,1,0,-0.924917517,1
-0.982123919,0.254121401,1.294029727,1.398414943,0,0,0,0,-0.7471402,-0.067483069,0,0,0,-0.574699532,1
0.424789163,0.100619677,0.456569418,0.3828615,0,0,1,0,1.473624818,0.160039619,0,0,0,-1.057664838,1
-0.982123919,-0.043740353,0.110782437,0.302651873,0,0,0,0,-0.165746792,-0.497323795,0,0,0,-0.998322825,1
-0.982123919,-1.982397149,-0.152518742,-0.206862739,0,0,0,0,1.787141152,-0.876840788,0,1,0,-1.060628862,0
-0.982123919,-0.667551698,-1.725155356,-1.750818498,0,0,0,0,-0.7471402,-0.876840788,0,1,0,-0.37874555,1
-0.982123919,-0.438750864,-1.725155356,-1.750818498,0,0,0,0,-0.374656118,0.160039619,0,0,0,0.683327538,1
-0.982123919,-0.396406349,-0.36877385,-0.275960578,0,0,1,0,1.787141152,0.357986128,0,0,0,-0.924884648,0
1.829943603,1.017225046,-1.725155356,-1.750818498,0,0,0,0,-0.556323251,-0.017486246,0,0,0,-0.380471855,0
-0.982123919,-0.709125199,-0.267251727,-0.155158595,0,0,1,0,-0.112663939,-0.880825304,0,0,0,0.744559379,1
1.166056493,-0.140314888,-1.725155356,-1.750818498,0,0,0,0,-0.490296085,-0.880825304,0,0,0,-0.720716604,0
-0.982123919,0.36250767,0.405338551,0.390013602,0,0,0,0,1.473624818,0.370925297,0,0,0,-0.924951496,1
-0.982123919,-1.305378377,-1.725155356,-1.750818498,0,0,0,0,-0.970732856,-0.880825304,1,0,0,-0.574511032,0
1.355110438,0.888242882,-1.725155356,-1.750818498,0,0,0,0,0.233535195,-0.017486246,0,0,0,-0.834261412,1
-0.982123919,-0.229121287,-1.725155356,-1.750818498,0,0,0,0,1.332367429,0.061265719,0,1,0,-0.720550651,1
-0.982123919,-0.62641566,-1.725155356,-1.750818498,0,0,1,0,-0.657537135,-0.880825304,0,0,0,-0.720515875,0
-0.233822023,0.830166103,0.717246708,0.530150059,0,0,0,0,0.282257127,0.370925297,0,0,0,-0.574723631,1
-0.982123919,-1.881950779,-1.725155356,-1.750818498,0,0,1,0,-0.854559091,-0.880825304,0,0,0,1.353332091,1
-0.982123919,-0.692694849,0.493228896,0.441198663,0,0,1,0,1.787141152,-0.620525022,0,0,0,0.611492343,1
-0.982123919,-0.710391945,1.252870723,1.453105276,0,0,0,0,-0.586243612,0.061265719,0,1,0,-0.574687118,1
0.729034117,0.095438767,0.262911185,0.490103997,0,0,0,0,-0.066720814,-0.632365176,0,0,0,-0.833827184,1
-0.982123919,-0.140314888,0.516904356,0.294878593,0,0,0,0,-0.524314628,-0.270457244,1,0,0,-0.995960888,1
0.512721231,0.159229821,1.079802459,0.746637313,0,0,1,0,1.610877287,-0.568587583,0,0,0,-0.714461836,1
1.016571978,0.350818164,1.333889512,0.839367116,0,0,0,0,-0.449590806,-0.150222803,1,0,0,-0.57098239,1
0.541738813,0.289901255,1.333889512,1.453105276,0,0,1,0,0.278533795,-0.150222803,0,0,0,0.90800738,1
2.003169777,0.439624215,1.264768948,1.118924243,0,0,0,0,-2.470773252,-0.880825304,0,0,1,0.883424211,1
-0.982123919,-0.583252871,-0.333088427,-0.403869297,0,0,1,0,0.166819244,-0.880825304,0,0,0,-0.998187363,1
-0.982123919,-0.725625125,-1.725155356,-1.750818498,0,0,1,0,0.310054947,-0.880825304,0,0,0,-0.718425951,1
-0.982123919,-0.468423975,-1.725155356,-1.750818498,0,0,0,0,1.787141152,-0.283067694,0,0,0,-0.834122733,1
-0.982123919,0.561106283,0.336975753,0.490103997,0,0,0,0,0.449395174,0.370925297,0,0,0,-0.720744819,1
-0.982123919,0.40027714,-1.725155356,-1.750818498,0,0,0,0,0.375880765,0.289724341,0,0,1,-0.571985225,1
-0.982123919,0.265086499,-1.725155356,-1.750818498,0,0,0,0,0.229758326,0.155879398,0,1,0,-0.720643931,1
0.779155396,1.822471291,-1.725155356,-1.750818498,0,0,0,0,1.787141152,2.093869465,0,0,0,-0.998288594,1
0.029094859,0.218033844,-1.725155356,-1.750818498,0,0,0,0,0.549199801,-0.34376933,1,0,0,-0.803005984,1
1.691010937,0.941310106,-1.725155356,-1.750818498,0,0,0,0,1.787141152,-0.100393903,1,0,0,-0.720745423,0
-0.982123919,-0.735813805,-1.725155356,-1.750818498,0,0,0,0,-0.292788195,-0.880825304,0,0,0,0.699491737,1
0.23837318,-0.488729048,-1.725155356,-1.750818498,0,0,0,0,-0.649795306,-0.880825304,1,0,0,-0.377797689,0
-0.982123919,-0.887969133,0.164659087,0.219650196,0,0,1,0,0.381311268,-0.880825304,0,0,0,-0.924938532,0
2.003169777,1.40855706,1.276555126,1.453105276,0,0,0,0,-0.539036536,0.769634612,0,0,0,-0.574753109,1
-0.982123919,-0.462471606,1.438829077,1.453105276,0,0,0,0,-0.340244541,-0.075687994,0,0,0,1.41231139,1
-0.982123919,-0.260669153,0.336975753,0.581979053,0,0,0,0,0.079011666,-0.702873598,1,0,0,-0.833386085,1
-0.982123919,-1.11054749,-1.725155356,-1.750818498,0,0,0,0,-0.351666353,-0.310132658,0,0,0,1.426017407,0
2.003169777,1.176581204,0.215218664,0.181861078,0,0,0,0,-0.863048726,-0.075687994,0,0,0,-0.380471445,1
0.957657493,0.129513879,0.392072761,0.650576363,0,0,1,0,-0.26825179,-0.484059754,0,0,0,-0.713746242,1
0.255959593,-0.255017507,-1.725155356,-1.750818498,0,0,0,0,0.248600768,-0.743727557,0,1,0,-0.719505085,1
1.806201945,0.817057667,-0.477200115,-0.403869297,0,0,0,0,0.88023016,0.2388947,0,1,0,-0.380457751,1
-0.982123919,-0.807893347,-1.725155356,-1.750818498,0,0,1,0,1.787141152,-0.880825304,0,0,0,1.373882928,1
0.424789163,0.693673989,1.438829077,1.453105276,0,0,1,0,1.186708929,0.276561397,0,0,0,-0.720502349,1
-0.014871175,0.764226914,-1.725155356,-1.750818498,0,0,0,0,0.718178762,1.32459494,0,1,0,-0.574702003,1
0.175062091,-0.190029205,-1.725155356,-1.750818498,0,0,0,0,0.306361428,-0.627998995,0,0,0,1.337602278,1
1.944255291,2.048927516,1.438829077,1.453105276,0,0,0,0,1.787141152,2.093869465,0,1,0,-0.924605388,1
-0.982123919,0.533161036,1.333889512,1.453105276,0,0,1,0,-0.449590806,1.05659393,0,0,0,0.889869787,1
0.570756395,-0.368424147,0.247308431,0.019885686,1,1,1,0,0.282257127,-0.878168505,0,0,0,-0.998985904,1
-0.982123919,-0.828736447,-1.725155356,-1.750818498,1,1,1,0,0.718178762,-0.878168505,0,0,0,0.563053093,1
1.86423711,1.223940198,-1.725155356,-1.750818498,1,1,0,0,1.332367429,0.165753819,0,0,0,-0.924959849,1
-0.982123919,0.575010945,-1.725155356,-1.750818498,1,1,0,0,0.029175323,-0.027224456,0,0,0,-0.834254748,1
-0.982123919,-0.901256778,-1.725155356,-1.750818498,1,1,0,0,0.104622807,-0.878168505,0,0,0,1.420533871,1
0.864449501,0.159229821,1.438829077,1.017679905,1,1,0,0,-0.760620975,-0.567973237,0,0,1,-1.05973757,1
0.16099296,-0.007439388,0.843321741,0.835785198,1,1,1,0,1.036182243,-0.768830184,0,0,0,-0.574734547,1
-0.982123919,0.961681911,0.616822676,0.573115347,1,1,0,0,1.332367429,1.843652684,0,1,0,-0.834019511,1
-0.982123919,0.269066719,1.333889512,1.453105276,1,1,1,0,1.787141152,0.756786346,0,0,0,1.342276872,1
1.859840506,1.033086481,1.333889512,1.453105276,1,1,0,0,0.029175323,-0.027224456,0,0,0,-0.831963872,1
1.617148,1.039748056,0.032772709,0.20721374,1,1,1,0,0.88023016,1.412143664,0,0,0,-0.833168583,1
-0.982123919,-0.739641452,-1.725155356,-1.750818498,1,1,0,0,0.348602829,-0.878168505,0,0,0,1.426017407,1
-0.982123919,-1.389288257,-0.101596236,0.043972552,1,1,0,0,1.787141152,-0.206258189,0,0,0,1.426017407,1
1.013054695,-0.063089253,-1.725155356,-1.750818498,1,1,0,0,-0.997824026,-0.878168505,1,0,0,-0.106424808,0
1.523940008,1.393968865,-0.267251727,-0.155158595,1,1,0,0,0.176432077,2.093869465,0,0,0,-0.999044989,1
-0.982123919,-0.43284271,-0.077434447,-0.066564734,1,1,0,0,0.184102358,-0.322860266,0,0,0,1.426017407,1
-0.982123919,-0.791040699,-0.406664822,-0.320793498,1,1,1,0,0.460029138,-0.878168505,0,0,0,1.404255152,1
-0.982123919,0.089213119,0.444024511,0.715449441,1,1,0,0,-0.699267147,-0.137435178,1,0,0,-0.573513219,1
1.680459089,0.813555437,1.372544015,1.104315529,1,1,0,0,-0.699267147,-0.137435178,1,0,0,-0.380465661,1
2.006687059,1.918896301,0.215218664,0.390013602,1,1,0,0,0.88023016,2.093869465,0,0,0,-0.834123797,1
-0.982123919,1.02975194,-1.725155356,-1.750818498,1,1,0,0,1.787141152,0.816165608,0,0,0,-1.060677482,1
0.333339813,-0.361459074,-1.725155356,-1.750818498,1,1,0,0,0.191755012,-0.797343619,0,0,0,1.304573857,1
0.468755197,-0.264063943,0.278235971,0.12908559,1,1,0,0,1.186708929,-0.567973237,0,0,1,1.404699435,1
1.3577484,0.544361003,1.438829077,0.806762549,1,1,1,0,0.401152681,0.149632037,0,0,0,-0.924849275,1
-0.184580065,-0.002127939,1.322627891,0.981821235,1,1,0,0,0.384927007,-0.215290864,0,0,1,0.820048343,1
-0.982123919,-0.270862104,-1.725155356,-1.750818498,1,1,0,0,1.332367429,0.049566433,0,1,0,-0.720550598,1
-0.982123919,-0.251630312,-0.267251727,-0.155158595,1,1,0,0,0.406544941,-0.283641774,1,0,0,-0.574746001,1
1.698924823,0.772192439,0.110782437,0.149216159,1,1,1,0,0.071090079,0.149632037,0,0,0,-0.720678602,1
0.248925028,1.549703808,-1.725155356,-1.750818498,1,1,0,0,0.88023016,2.093869465,0,0,0,-0.719114933,1
1.098348801,0.920843764,-1.725155356,-1.750818498,0,1,0,0,0.88023016,0.091438552,0,0,0,-1.060681706,0
0.921605345,-0.266328724,0.247308431,0.021410003,0,1,1,0,-0.541498684,-0.871534456,0,0,0,-0.834167702,1
-0.982123919,-0.731989922,0.799988293,0.513589294,0,1,1,0,0.88023016,-0.277331098,0,0,0,1.210403914,1
-0.982123919,-1.804622446,1.072887815,1.010155965,0,1,0,0,0.280395964,-0.317648944,0,0,0,1.350970679,1
-0.982123919,0.263094974,-1.725155356,-1.750818498,0,1,0,0,0.233535195,0.55043117,0,0,1,1.406592323,1
1.574061287,0.258112024,-1.725155356,-1.750818498,0,1,1,0,-0.736413781,-0.871534456,0,0,0,1.359385526,1
-0.982123919,0.15718724,0.364945808,0.245031861,0,1,0,0,0.218402335,0.238383613,0,0,1,1.293136325,1
-0.982123919,-1.068590836,1.438829077,1.453105276,0,1,0,0,1.332367429,0.044238608,0,0,1,-0.797854271,1
-0.982123919,-0.681360395,-0.333088427,-0.2336096,0,1,0,0,-0.165746792,-0.595092052,0,0,0,-0.998749291,1
-0.982123919,-0.718001086,0.011983444,-0.105108445,0,1,0,0,-0.17218167,-0.570431175,0,0,1,1.23037252,1
-0.982123919,-1.083920902,-0.333088427,-0.2336096,0,1,1,0,1.787141152,-0.871534456,0,0,0,-0.920775025,1
0.587463488,-0.170070464,0.164659087,-0.083557215,0,1,0,0,0.339463145,-0.871534456,0,0,0,1.426017407,1
1.508112236,0.865796855,0.053015617,0.23193323,0,1,0,0,0.372255818,-0.032101491,0,0,0,-0.924391779,1
-0.982123919,1.007177988,1.216477476,1.453105276,0,1,0,0,0.284117285,1.189308673,0,0,0,-0.574749896,1
-0.982123919,-1.707371739,-0.236680815,-0.118593798,0,1,0,0,0.031183899,-0.871534456,0,1,0,-0.720682097,1
-0.982123919,0.900281864,-1.725155356,-1.750818498,0,1,0,0,1.332367429,1.808942294,0,1,0,-0.720746468,1
-0.982123919,0.676533035,1.14028491,1.124725666,0,1,0,0,0.488236287,0.36694775,0,0,0,-0.924929438,1
1.424576772,0.373194746,0.378610872,-0.002355727,0,1,0,0,-0.26825179,-0.475040271,1,0,0,-0.719697405,1
0.579549602,0.829293428,-0.267251727,-0.17406769,0,1,0,0,0.201296239,-0.032101491,0,0,0,-0.574746693,1
2.015480266,0.452976828,-1.725155356,-1.750818498,0,1,0,0,-2.470773252,-0.871534456,0,0,1,0.883424211,1
0.512721231,-0.513956222,-1.725155356,-1.750818498,0,1,0,0,1.610877287,-0.871534456,0,0,1,1.426017407,1
2.015480266,1.403955309,-1.725155356,-1.750818498,0,1,0,0,1.787141152,0.625520678,0,0,0,-0.999047018,0
-0.982123919,-0.222392937,0.278235971,0.339790265,0,1,0,0,0.484722212,-0.295139488,1,0,0,-0.924659908,1
1.190677472,1.007177988,0.893141372,-0.013370634,0,1,0,0,0.718178762,0.091438552,0,0,0,-0.995275932,0
-0.982123919,0.598085865,-0.031384733,0.115425449,0,1,0,0,-0.606397158,1.023106779,1,0,0,-1.057114184,1
-0.982123919,-0.122784007,-0.077434447,-0.017496913,0,1,0,0,-0.7471402,1.023106779,0,1,0,0.740831045,1
-0.982123919,-0.550276411,0.58463388,0.891936458,0,0,1,0,-0.973724593,-0.872197351,0,0,0,-0.380436927,1
-0.982123919,-0.449407693,0.58463388,0.261999137,0,0,1,0,-0.407177905,0.039971843,0,0,0,-0.834031834,1
-0.982123919,-0.544199809,-0.101596236,0.043972552,0,0,1,0,1.610877287,0.160559383,0,0,0,-0.922735617,1
-0.982123919,-1.365118983,-1.725155356,-1.750818498,0,0,0,0,1.473624818,-0.872197351,0,1,0,1.371301973,0
0.965571379,1.200724454,-1.725155356,-1.750818498,0,0,0,0,1.610877287,2.093869465,0,0,0,1.426017407,1
-0.982123919,0.625613451,1.399463131,1.228662225,0,0,0,0,1.787141152,0.569549616,1,0,0,-0.923573681,1
0.406323429,-0.062011915,-0.077434447,0.073215911,0,0,1,0,1.744464401,0.147547703,0,0,0,-1.060567434,1
-0.982123919,0.068393139,-1.725155356,-1.750818498,0,0,0,0,-0.649795306,0.229686588,0,1,0,1.223726847,1
0.468755197,1.401652688,-0.031384733,0.058710299,0,0,1,0,1.186708929,2.093869465,0,0,0,-0.834231185,0
1.108021328,0.046418839,-0.36877385,-0.275960578,0,0,1,0,-0.259382628,-0.872197351,0,0,0,-0.720731845,1
-0.982123919,-0.267461591,-1.725155356,-1.750818498,0,0,0,0,1.332367429,0.039971843,0,0,1,-0.832370998,1
-0.245253192,-0.316478712,0.231415344,0.451153994,0,0,0,0,0.298962582,-0.204566643,1,0,0,-0.719408471,1
-0.982123919,-0.257277216,-0.101596236,-0.163802486,0,0,0,0,1.787141152,-0.568587583,1,0,0,-0.921749379,1
-0.982123919,-0.813093588,-1.725155356,-1.750818498,0,0,1,0,-0.328870579,0.160559383,0,0,0,0.766619469,1
-0.982123919,0.460588133,1.24085787,0.900972792,0,0,0,0,0.88023016,0.177678952,0,0,0,-0.997968121,1
-0.982123919,0.227084915,0.562576434,0.559691388,0,0,0,0,-0.04606596,0.888758816,1,0,0,-0.999013287,1
-0.982123919,-0.337176231,-0.12659977,0.013762535,0,0,0,0,-0.626721184,-0.577198116,0,1,0,-0.379709971,1
-0.982123919,-0.024482257,0.091991775,0.279619646,0,0,0,0,1.787141152,-0.040241683,0,0,0,-0.834137363,1
-0.982123919,-0.651294961,0.658189683,0.486653699,0,0,0,0,1.787141152,-0.872197351,0,0,0,1.377788862,1
1.352472476,0.32930305,-1.725155356,-1.750818498,0,0,1,0,0.110504336,-0.680075271,0,0,0,1.337397679,1
-0.982123919,-1.435037707,-0.12659977,-0.202491209,0,0,0,0,-0.771464774,-0.325178449,0,0,0,1.426017407,0
0.965571379,0.799518379,0.627325108,0.910082824,0,0,0,0,0.718178762,0.523539486,0,0,0,1.372721909,0
-0.982123919,0.088174601,-1.725155356,-1.750818498,0,0,0,0,-0.586243612,0.229686588,0,1,0,0.768543884,0
0.965571379,-0.141413076,-0.152518742,-0.017496913,0,0,0,0,1.787141152,-0.872197351,0,0,0,1.389791318,0
-0.061475171,-0.307313931,-1.725155356,-1.750818498,0,0,0,0,-0.243928578,-0.31417825,0,1,0,-0.574750926,1
1.009537413,0.358614757,-0.031384733,-0.001730398,0,0,0,0,-0.863048726,-0.18544145,1,0,0,-0.377795951,0
0.117026927,-0.806594379,-0.29932446,-0.261727128,0,0,0,0,0.718178762,-0.872197351,1,0,0,-0.572950743,1
-0.061475171,-0.828736447,-0.179437602,-0.288690946,0,0,0,0,-0.463883734,-0.872197351,0,1,0,-0.912482454,0
1.949531215,0.484286236,-0.009388811,-0.049900471,0,0,0,0,-0.621623944,-0.757868474,0,1,0,-0.110602364,1
-0.982123919,0.31063313,-0.236680815,-0.118593798,0,0,0,0,-0.102160451,0.780621516,1,0,0,-0.72073514,0
0.08273342,-0.14251156,-1.725155356,-1.750818498,0,0,0,0,-0.541498684,-0.204566643,0,0,0,1.426017407,1
-0.982123919,-1.712337594,-1.725155356,-1.750818498,0,0,1,0,-0.973724593,-0.872197351,0,0,0,-0.720458375,1
-0.982123919,-1.144452078,0.791107882,1.153382364,0,0,0,0,-0.556323251,-0.872197351,0,0,0,1.426017407,0
0.23837318,0.286931205,1.100306773,0.926243481,0,0,0,0,-0.649795306,-0.040241683,1,0,0,-0.71945204,0
0.092405948,0.555531783,-1.725155356,-1.750818498,0,0,0,0,-0.539036536,1.251943982,0,1,0,-0.57473373,0
-0.982123919,-0.284492908,-0.207453822,-0.083557215,0,0,0,0,1.473624818,-0.31417825,0,1,0,-0.834250594,1
0.913691459,0.256117187,1.438829077,1.453105276,0,0,1,0,0.393950358,0.824786316,0,0,0,1.392071531,1
-0.982123919,-0.017017309,-0.236680815,-0.118593798,0,0,1,0,-0.26825179,0.160559383,0,0,0,-0.831007773,0
0.760689661,-0.315331971,-0.449215812,-0.370970074,0,0,0,0,0.298962582,-0.872197351,1,0,0,-0.37779709,0
-0.982123919,-0.618982554,0.707636303,0.633796458,0,0,1,0,0.239192619,-0.872197351,0,0,0,0.679962386,0
-0.982123919,-0.776837855,-1.725155356,-1.750818498,0,0,1,0,0.88023016,-0.872197351,0,0,0,-1.060592225,0
-0.982123919,-0.204505137,0.431308251,0.599506728,0,0,1,0,0.484722212,-0.319964304,0,0,0,-0.995310429,0
1.949531215,0.838883292,-1.725155356,-1.750818498,0,0,0,0,-0.363136658,0.039971843,0,1,0,-0.719585577,1
-0.276029416,-0.66880502,-0.701923959,-0.664999895,0,0,0,0,0.191755012,-0.872197351,1,0,0,-0.37798469,0
2.014600945,1.516133189,0.444024511,0.581979053,0,0,0,0,1.787141152,0.359480902,0,0,0,-0.718352849,0
1.13615959,0.36250767,0.231415344,0.451153994,0,0,0,0,-0.363136658,-0.656777571,0,1,0,-0.574310189,1
-0.014871175,-0.00637655,0.468948391,0.746637313,0,0,0,0,1.787141152,-0.282493691,0,1,0,-0.833177483,1
2.014600945,1.312494316,0.773121862,0.599854616,0,0,0,0,-0.035790646,0.211729812,0,0,0,-0.574751237,0
-0.982123919,-0.62641566,-1.725155356,-1.750818498,0,0,0,0,-0.863048726,-0.18544145,1,0,0,-0.72059838,0
-0.718327716,-0.864166573,-0.236680815,-0.193427167,0,0,0,0,-0.228558519,-0.872197351,0,1,0,1.196501251,1
-0.982123919,-0.891950599,0.308097112,0.007906706,0,0,0,0,-0.14014781,-0.70605031,1,0,0,-0.72073707,1
-0.982123919,0.922552928,1.438829077,1.453105276,0,0,0,0,1.787141152,1.909113926,0,0,0,-0.917596309,1
1.925789557,2.048927516,0.231415344,0.181861078,0,0,0,0,0.88023016,2.093869465,0,0,0,-0.720742303,1
-0.982123919,-0.870763628,1.438829077,1.095476953,0,0,1,0,-1.247363436,-0.872197351,0,0,0,-0.110564677,0
1.352472476,0.395453672,0.181856467,0.186984197,0,0,0,0,1.787141152,-0.568587583,0,0,1,0.98085633,1
0.172424129,0.918278774,-1.725155356,-1.750818498,0,0,0,0,-0.182938183,0.359480902,0,0,0,-0.574747181,1
2.014600945,2.048927516,1.438829077,1.453105276,0,0,0,0,0.176432077,2.093869465,0,0,0,-0.834062607,1
-0.982123919,0.223064632,-0.406664822,-0.320793498,0,0,0,0,0.88023016,-0.040241683,0,0,0,0.67933426,1
1.352472476,0.752695373,-1.725155356,-1.750818498,0,0,0,0,1.787141152,0.11984094,0,1,0,-0.919751069,1
2.01987687,2.048927516,0.053015617,0.23193323,0,0,0,0,1.787141152,2.093869465,0,0,0,-0.833656007,1
-0.982123919,-0.517573261,0.262911185,0.490103997,0,0,1,0,-0.370042393,-0.699699404,0,0,0,-0.998423148,0
-0.982123919,-1.312793469,-1.725155356,-1.750818498,0,0,1,0,1.610877287,-0.868221677,0,0,0,-0.92483267,1
-0.982123919,-0.666298778,1.438829077,1.453105276,0,0,0,0,1.036182243,-0.868221677,1,0,0,-0.834245478,0
-0.982123919,-0.832657086,-1.725155356,-1.750818498,0,0,1,0,1.036182243,-0.868221677,0,0,0,1.088815603,0
0.292891062,-0.333719226,1.051896291,0.486845661,0,0,0,0,1.473624818,-0.518513428,0,0,1,1.333823557,1
-0.982123919,-1.175802079,-1.725155356,-1.750818498,0,0,1,0,0.415514095,-0.868221677,0,0,0,0.79512994,1
-0.982123919,-1.290592488,-0.36877385,-0.275960578,0,0,1,0,-0.219812787,-0.817557291,0,0,0,-0.828440931,0
-0.982123919,-0.338329228,-0.179437602,-0.049900471,0,0,0,0,-0.701900484,-0.868221677,0,0,0,1.299203989,1
-0.982123919,-1.677720075,-1.725155356,-1.750818498,0,0,0,0,-0.926387947,-0.868221677,0,1,0,-0.72057237,1
2.01987687,1.44292293,0.736204866,1.083604827,0,0,0,0,-0.662712598,0.344012246,0,0,0,-0.380471496,1
0.475789762,-0.604158437,-0.406664822,-0.320793498,0,0,0,0,-0.351666353,-0.868221677,0,0,0,1.426017407,0
-0.982123919,0.402204992,-0.333088427,-0.2336096,0,0,0,0,-0.860215043,-0.035355795,0,0,0,-0.574729724,1
1.298833915,2.048927516,-1.725155356,-1.750818498,0,0,0,0,0.549199801,2.093869465,0,1,0,-0.834201788,1
2.01987687,1.331246502,-1.725155356,-1.750818498,0,0,0,0,0.88023016,0.161598737,0,0,0,-0.720748947,0
2.01987687,1.656967632,0.764013177,0.806762549,0,0,0,0,-0.662712598,0.909312646,0,0,0,-0.720749285,0
-0.982123919,-0.486334815,0.091991775,0.181861078,0,0,1,0,1.787141152,0.155879398,0,0,0,-0.924794448,1
-0.982123919,-0.719270722,-1.725155356,-1.750818498,0,0,0,0,-0.546430331,-0.182635963,0,0,0,1.378855938,1
0.943588362,0.282967874,0.364945808,0.368840091,0,0,1,0,-0.449590806,-0.322280917,0,0,0,-0.831993788,1
-0.982123919,0.673820354,1.13371393,1.453105276,0,0,0,0,-0.586243612,0.259801405,0,1,0,-0.998043663,1
1.095710839,0.561106283,1.13371393,0.801762167,0,0,0,0,0.88023016,0.022864531,0,1,0,0.651300277,1
0.27794261,-0.63510546,-0.101596236,0.028993295,0,0,0,0,0.718178762,-0.868221677,0,0,0,1.330200661,0
-0.982123919,-1.090909717,0.322654411,0.368840091,0,0,1,0,-0.874421882,-0.868221677,0,0,0,-0.720651983,1
1.040313636,0.327341682,-0.496038239,-0.425970437,0,0,0,0,-0.596299358,-0.284215931,1,0,0,-0.373286855,1
-0.982123919,1.757541961,-0.152518742,-0.033549232,0,0,0,0,0.88023016,2.093869465,0,0,0,-0.924940099,1
-0.982123919,0.13567944,-0.101596236,0.043972552,0,0,0,0,-0.524314628,0.259801405,0,1,0,-0.571947612,0
-0.982123919,-0.767826711,-1.725155356,-1.750818498,0,0,1,0,1.332367429,-0.868221677,0,0,0,-0.720619616,0
-0.982123919,-0.281080883,-1.725155356,-1.750818498,0,0,0,0,1.332367429,0.022864531,0,1,0,-0.72046225,0
-0.982123919,0.017993318,-1.725155356,-1.750818498,0,0,1,0,1.787141152,0.402133418,0,0,0,1.345027774,0
-0.982123919,-0.826124899,-0.333088427,-0.2336096,0,0,0,0,0.88023016,-0.339114013,0,0,0,1.426017407,0
-0.982123919,0.709850477,1.270675885,1.453105276,0,0,0,0,-0.546430331,0.189573498,0,0,0,-0.720746256,1
0.571635716,-0.363779419,-0.009388811,0.155833711,0,0,0,0,-0.997824026,-0.868221677,1,0,0,1.172971268,0
1.17572902,0.735786414,-0.62912446,-0.581025695,0,0,0,0,-0.129546917,0.559999695,0,0,0,-0.573017983,1
-0.982123919,-0.562457767,-0.406664822,-0.320793498,0,0,0,0,1.787141152,0.424301263,0,0,0,-0.924859962,1
0.336857096,0.252124665,0.963910944,1.236076629,0,0,0,0,1.332367429,0.022864531,0,1,0,0.917900628,1
1.040313636,0.655692207,1.100306773,1.453105276,0,0,0,0,0.298962582,-0.035355795,1,0,0,-0.719451662,1
-0.982123919,-0.625175831,0.247308431,0.470799484,0,0,0,0,1.332367429,-0.530061956,0,0,0,-0.99864972,0
0.102078475,-0.25953819,-1.725155356,-1.750818498,0,0,0,0,-0.541498684,-0.868221677,0,0,0,1.426017407,0
-0.982123919,-1.360604815,-0.29932446,-0.220123193,0,0,1,0,0.718178762,-0.868221677,0,0,0,-0.924913319,1
-0.982123919,-0.084695742,-0.101596236,0.043972552,0,0,0,0,-0.755218878,-0.413034632,1,0,0,-0.574688798,0
1.787736211,0.350818164,-1.725155356,-1.750818498,0,0,0,0,-0.854559091,-0.868221677,0,0,0,-0.108730902,1
-0.982123919,-0.361459074,0.843321741,0.93916395,0,0,1,0,0.079011666,0.496498967,0,0,0,1.20665837,1
-0.982123919,-0.733264132,-1.725155356,-1.750818498,0,0,0,0,1.036182243,-0.868221677,0,1,0,-0.828366709,1
-0.982123919,-0.035170047,0.468948391,0.298543898,0,0,0,0,0.049203805,-0.584593009,0,0,0,1.173701024,1
-0.982123919,-0.418698791,0.091991775,0.279619646,0,0,1,0,0.049203805,-0.868221677,0,0,0,-0.924727278,0
